6/5/13,19:13:19,70,76,8,13,18,-6,HOT,1,Indonesia,JDNS77,25,M18
6/6/13,20:13:19,65,58,17,1,3,7,COLD,1,Brazil,JDNS77,28,M3
6/7/13,21:13:19,66,62,1,27,1,4,NORMAL,0,USA,AC1000,25,M1
6/8/13,22:13:19,67,69,11,12,5,-2,NORMAL,0,Hong Kong,ACMAX22,3,M5
6/9/13,23:13:19,65,63,8,29,14,2,NORMAL,0,Germany,GG1919,17,M14
6/10/13,0:43:51,68,56,13,13,10,12,COLD,1,China,ACMAX22,23,M10
6/11/13,1:43:51,67,60,4,20,6,7,COLD,1,Singapore,AC1000,9,M6
6/12/13,2:43:51,66,59,13,22,3,7,COLD,1,Brazil,JDNS77,28,M3
6/13/13,3:43:51,66,76,11,1,6,-10,HOT,1,Singapore,AC1000,9,M6
6/14/13,4:43:51,67,55,12,9,5,12,COLD,1,Hong Kong,ACMAX22,3,M5
6/15/13,5:43:51,66,57,19,5,4,9,COLD,1,Finland,GG1919,17,M4
6/16/13,6:43:51,65,75,8,1,6,-10,HOT,1,Singapore,AC1000,9,M6
6/17/13,7:43:51,67,63,20,22,10,4,NORMAL,0,China,ACMAX22,23,M10
6/18/13,8:43:51,69,77,14,11,12,-8,HOT,1,Finland,FN39TG,26,M12
6/19/13,9:43:51,67,71,8,19,2,-4,NORMAL,0,France,FN39TG,27,M2
6/20/13,10:43:51,65,79,2,13,1,-14,HOT,1,USA,AC1000,25,M1
6/21/13,11:43:51,70,63,19,21,8,7,COLD,1,Australia,JDNS77,25,M8
6/22/13,12:43:51,69,62,13,24,10,7,COLD,1,China,ACMAX22,23,M10
6/23/13,13:43:51,70,58,13,9,14,12,COLD,1,Germany,GG1919,17,M14
6/24/13,14:43:51,66,66,4,20,7,0,NORMAL,0,South Africa,FN39TG,13,M7
6/25/13,15:43:51,67,76,5,20,6,-9,HOT,1,Singapore,AC1000,9,M6
6/26/13,16:43:51,66,55,11,6,5,11,COLD,1,Hong Kong,ACMAX22,3,M5
6/27/13,17:43:51,65,67,11,25,7,-2,NORMAL,0,South Africa,FN39TG,13,M7
6/28/13,18:43:51,69,70,15,23,17,-1,NORMAL,0,Egypt,FN39TG,11,M17
6/29/13,19:43:51,65,64,9,24,1,1,NORMAL,0,USA,AC1000,25,M1
6/30/13,20:43:51,70,61,12,21,8,9,COLD,1,Australia,JDNS77,25,M8
6/1/13,21:43:51,67,70,1,26,17,-3,NORMAL,0,Egypt,FN39TG,11,M17
6/2/13,22:43:51,66,80,2,6,4,-14,HOT,1,Finland,GG1919,17,M4
6/3/13,23:43:51,65,77,7,11,6,-12,HOT,1,Singapore,AC1000,9,M6
6/4/13,0:13:20,70,63,18,14,15,7,COLD,1,Israel,ACMAX22,19,M15
6/5/13,1:13:20,69,71,1,9,11,-2,NORMAL,0,Belgium,AC1000,14,M11
6/6/13,2:13:20,69,74,15,30,8,-5,NORMAL,0,Australia,JDNS77,25,M8
6/7/13,3:13:20,65,74,15,10,15,-9,HOT,1,Israel,ACMAX22,19,M15
6/8/13,4:13:20,69,74,14,14,12,-5,NORMAL,0,Finland,FN39TG,26,M12
6/9/13,5:13:20,66,62,20,18,10,4,NORMAL,0,China,ACMAX22,23,M10
6/10/13,6:13:20,70,66,13,30,8,4,NORMAL,0,Australia,JDNS77,25,M8
6/11/13,7:13:20,66,77,5,29,19,-11,HOT,1,Canada,GG1919,14,M19
6/12/13,8:13:20,67,79,3,23,15,-12,HOT,1,Israel,ACMAX22,19,M15
6/13/13,9:13:20,68,71,9,12,2,-3,NORMAL,0,France,FN39TG,27,M2
6/14/13,10:13:20,67,64,17,25,5,3,NORMAL,0,Hong Kong,ACMAX22,3,M5
6/15/13,11:13:20,69,57,5,12,2,12,COLD,1,France,FN39TG,27,M2
6/16/13,12:13:20,68,66,17,8,10,2,NORMAL,0,China,ACMAX22,23,M10
6/17/13,13:13:20,69,80,3,24,5,-11,HOT,1,Hong Kong,ACMAX22,3,M5
6/18/13,14:13:20,67,62,13,29,14,5,NORMAL,0,Germany,GG1919,17,M14
6/19/13,15:13:20,67,68,5,12,9,-1,NORMAL,0,Mexico,GG1919,11,M9
6/20/13,16:13:20,68,80,6,1,4,-12,HOT,1,Finland,GG1919,17,M4
6/21/13,17:13:20,65,80,9,2,10,-15,HOT,1,China,ACMAX22,23,M10
6/22/13,18:13:20,70,58,17,1,15,12,COLD,1,Israel,ACMAX22,19,M15
6/23/13,19:13:20,70,79,8,5,4,-9,HOT,1,Finland,GG1919,17,M4
6/24/13,20:13:20,67,59,4,25,18,8,COLD,1,Indonesia,JDNS77,25,M18
6/25/13,21:13:20,67,73,6,7,13,-6,HOT,1,Saudi Arabia,JDNS77,25,M13
6/26/13,22:13:20,65,61,10,2,14,4,NORMAL,0,Germany,GG1919,17,M14
6/27/13,23:13:20,67,76,5,2,4,-9,HOT,1,Finland,GG1919,17,M4
6/28/13,0:33:07,68,79,1,15,3,-11,HOT,1,Brazil,JDNS77,28,M3
6/29/13,1:33:07,65,70,16,5,3,-5,NORMAL,0,Brazil,JDNS77,28,M3
6/30/13,2:33:07,68,60,14,19,17,8,COLD,1,Egypt,FN39TG,11,M17
6/1/13,3:33:07,68,76,13,19,2,-8,HOT,1,France,FN39TG,27,M2
6/2/13,4:33:07,70,63,3,19,6,7,COLD,1,Singapore,AC1000,9,M6
6/3/13,5:33:07,69,76,12,4,13,-7,HOT,1,Saudi Arabia,JDNS77,25,M13
6/4/13,6:33:07,65,61,13,1,19,4,NORMAL,0,Canada,GG1919,14,M19
6/5/13,7:33:07,66,59,15,30,1,7,COLD,1,USA,AC1000,25,M1
6/6/13,8:33:07,68,70,2,4,16,-2,NORMAL,0,Turkey,AC1000,23,M16
6/7/13,9:33:07,69,71,12,18,13,-2,NORMAL,0,Saudi Arabia,JDNS77,25,M13
6/8/13,10:33:07,67,58,12,28,20,9,COLD,1,Argentina,ACMAX22,19,M20
6/9/13,11:33:07,66,65,6,4,4,1,NORMAL,0,Finland,GG1919,17,M4
6/10/13,12:33:07,67,70,19,2,2,-3,NORMAL,0,France,FN39TG,27,M2
6/11/13,13:33:07,67,65,12,22,12,2,NORMAL,0,Finland,FN39TG,26,M12
6/12/13,14:33:07,69,68,15,13,5,1,NORMAL,0,Hong Kong,ACMAX22,3,M5
6/13/13,15:33:07,70,75,10,2,17,-5,NORMAL,0,Egypt,FN39TG,11,M17
6/14/13,16:33:07,67,79,15,19,8,-12,HOT,1,Australia,JDNS77,25,M8
6/15/13,17:33:07,65,62,20,22,20,3,NORMAL,0,Argentina,ACMAX22,19,M20
6/16/13,18:33:07,65,62,5,11,19,3,NORMAL,0,Canada,GG1919,14,M19
6/17/13,19:33:07,67,60,2,23,5,7,COLD,1,Hong Kong,ACMAX22,3,M5
6/18/13,20:33:07,66,76,1,28,14,-10,HOT,1,Germany,GG1919,17,M14
6/19/13,21:33:07,66,55,17,13,3,11,COLD,1,Brazil,JDNS77,28,M3
6/20/13,22:33:07,69,77,7,23,7,-8,HOT,1,South Africa,FN39TG,13,M7
6/21/13,23:33:07,70,74,9,7,20,-4,NORMAL,0,Argentina,ACMAX22,19,M20
6/22/13,0:45:56,69,61,14,25,20,8,COLD,1,Argentina,ACMAX22,19,M20
6/23/13,1:45:56,65,62,4,24,19,3,NORMAL,0,Canada,GG1919,14,M19
6/24/13,2:45:56,68,78,16,30,5,-10,HOT,1,Hong Kong,ACMAX22,3,M5
6/25/13,3:45:56,67,57,12,21,16,10,COLD,1,Turkey,AC1000,23,M16
6/26/13,4:45:56,67,57,5,29,13,10,COLD,1,Saudi Arabia,JDNS77,25,M13
6/27/13,5:45:56,70,71,2,7,3,-1,NORMAL,0,Brazil,JDNS77,28,M3
6/28/13,6:45:56,67,64,3,10,18,3,NORMAL,0,Indonesia,JDNS77,25,M18
6/29/13,7:45:56,68,67,15,9,16,1,NORMAL,0,Turkey,AC1000,23,M16
6/30/13,8:45:56,66,68,4,4,7,-2,NORMAL,0,South Africa,FN39TG,13,M7
6/1/13,9:45:56,67,56,16,20,3,11,COLD,1,Brazil,JDNS77,28,M3
6/2/13,10:45:56,67,63,17,28,10,4,NORMAL,0,China,ACMAX22,23,M10
6/3/13,11:45:56,65,72,13,24,15,-7,HOT,1,Israel,ACMAX22,19,M15
6/4/13,12:45:56,70,56,18,30,19,14,COLD,1,Canada,GG1919,14,M19
6/5/13,13:45:56,68,64,11,14,19,4,NORMAL,0,Canada,GG1919,14,M19
6/6/13,14:45:56,69,57,6,27,14,12,COLD,1,Germany,GG1919,17,M14
6/7/13,15:45:56,70,70,19,23,12,0,NORMAL,0,Finland,FN39TG,26,M12
6/8/13,16:45:56,67,61,3,28,1,6,COLD,1,USA,AC1000,25,M1
6/9/13,17:45:56,65,77,17,23,7,-12,HOT,1,South Africa,FN39TG,13,M7
6/10/13,18:45:56,66,78,19,27,5,-12,HOT,1,Hong Kong,ACMAX22,3,M5
6/11/13,19:45:56,68,63,8,27,3,5,NORMAL,0,Brazil,JDNS77,28,M3
6/12/13,20:45:56,65,66,14,5,6,-1,NORMAL,0,Singapore,AC1000,9,M6
6/13/13,21:45:56,67,69,8,18,4,-2,NORMAL,0,Finland,GG1919,17,M4
6/14/13,22:45:56,66,63,17,23,7,3,NORMAL,0,South Africa,FN39TG,13,M7
6/15/13,23:45:56,68,62,3,7,11,6,COLD,1,Belgium,AC1000,14,M11
6/16/13,0:45:56,69,67,19,27,9,2,NORMAL,0,Mexico,GG1919,11,M9
6/17/13,1:45:56,70,61,11,19,15,9,COLD,1,Israel,ACMAX22,19,M15
6/18/13,2:45:56,68,69,8,18,15,-1,NORMAL,0,Israel,ACMAX22,19,M15
6/19/13,3:45:56,68,79,7,13,8,-11,HOT,1,Australia,JDNS77,25,M8
6/20/13,4:45:56,70,71,13,21,4,-1,NORMAL,0,Finland,GG1919,17,M4
6/21/13,5:45:56,66,62,15,18,16,4,NORMAL,0,Turkey,AC1000,23,M16
6/22/13,6:45:56,70,57,7,19,5,13,COLD,1,Hong Kong,ACMAX22,3,M5
6/23/13,7:45:56,66,70,11,4,7,-4,NORMAL,0,South Africa,FN39TG,13,M7
6/24/13,8:45:56,68,60,20,3,14,8,COLD,1,Germany,GG1919,17,M14
6/25/13,9:45:56,69,63,20,23,4,6,COLD,1,Finland,GG1919,17,M4
6/26/13,10:45:56,69,71,14,8,13,-2,NORMAL,0,Saudi Arabia,JDNS77,25,M13
6/27/13,11:45:56,69,76,12,9,17,-7,HOT,1,Egypt,FN39TG,11,M17
6/28/13,12:45:56,70,68,3,18,1,2,NORMAL,0,USA,AC1000,25,M1
6/29/13,13:45:56,70,77,18,15,8,-7,HOT,1,Australia,JDNS77,25,M8
6/30/13,14:45:56,70,60,7,9,9,10,COLD,1,Mexico,GG1919,11,M9
6/1/13,15:45:56,69,60,14,20,5,9,COLD,1,Hong Kong,ACMAX22,3,M5
6/2/13,16:45:56,66,56,5,23,11,10,COLD,1,Belgium,AC1000,14,M11
6/3/13,17:45:56,66,77,17,9,17,-11,HOT,1,Egypt,FN39TG,11,M17
6/4/13,18:45:56,65,79,14,8,2,-14,HOT,1,France,FN39TG,27,M2
6/5/13,19:45:56,68,66,12,26,18,2,NORMAL,0,Indonesia,JDNS77,25,M18
6/6/13,20:45:56,70,66,5,18,5,4,NORMAL,0,Hong Kong,ACMAX22,3,M5
6/7/13,21:45:56,66,71,10,19,19,-5,NORMAL,0,Canada,GG1919,14,M19
6/8/13,22:45:56,68,69,15,21,11,-1,NORMAL,0,Belgium,AC1000,14,M11
6/9/13,23:45:56,68,72,20,22,17,-4,NORMAL,0,Egypt,FN39TG,11,M17
6/10/13,0:45:56,66,76,8,9,17,-10,HOT,1,Egypt,FN39TG,11,M17
6/11/13,1:45:56,66,61,2,21,20,5,NORMAL,0,Argentina,ACMAX22,19,M20
6/12/13,2:45:56,66,67,3,28,12,-1,NORMAL,0,Finland,FN39TG,26,M12
6/13/13,3:45:56,70,78,5,30,10,-8,HOT,1,China,ACMAX22,23,M10
6/14/13,4:45:56,67,63,3,21,18,4,NORMAL,0,Indonesia,JDNS77,25,M18
6/15/13,5:45:56,66,66,11,26,13,0,NORMAL,0,Saudi Arabia,JDNS77,25,M13
6/16/13,6:45:56,68,80,10,28,4,-12,HOT,1,Finland,GG1919,17,M4
6/17/13,7:45:56,66,67,1,14,17,-1,NORMAL,0,Egypt,FN39TG,11,M17
6/18/13,8:45:56,68,70,6,11,16,-2,NORMAL,0,Turkey,AC1000,23,M16
6/19/13,9:45:56,68,74,7,12,10,-6,HOT,1,China,ACMAX22,23,M10
6/20/13,10:45:56,66,74,2,19,4,-8,HOT,1,Finland,GG1919,17,M4
6/21/13,11:45:56,65,79,14,30,11,-14,HOT,1,Belgium,AC1000,14,M11
6/22/13,12:45:56,66,65,16,29,5,1,NORMAL,0,Hong Kong,ACMAX22,3,M5
6/23/13,13:45:56,69,73,2,4,6,-4,NORMAL,0,Singapore,AC1000,9,M6
6/24/13,14:45:56,65,73,15,4,1,-8,HOT,1,USA,AC1000,25,M1
6/25/13,15:45:56,70,62,14,27,14,8,COLD,1,Germany,GG1919,17,M14
6/26/13,16:45:56,70,59,18,7,16,11,COLD,1,Turkey,AC1000,23,M16
6/27/13,17:45:56,70,76,8,2,17,-6,HOT,1,Egypt,FN39TG,11,M17
6/28/13,18:45:56,67,71,15,14,12,-4,NORMAL,0,Finland,FN39TG,26,M12
6/29/13,0:00:01,68,61,18,13,9,7,COLD,1,Mexico,GG1919,11,M9
6/30/13,1:00:01,69,57,2,27,19,12,COLD,1,Canada,GG1919,14,M19
6/1/13,2:00:01,70,58,15,9,19,12,COLD,1,Canada,GG1919,14,M19
6/2/13,3:00:01,65,76,9,26,10,-11,HOT,1,China,ACMAX22,23,M10
6/3/13,4:00:01,69,80,10,3,17,-11,HOT,1,Egypt,FN39TG,11,M17
6/4/13,5:00:01,68,56,15,16,17,12,COLD,1,Egypt,FN39TG,11,M17
6/5/13,6:00:01,68,69,19,30,3,-1,NORMAL,0,Brazil,JDNS77,28,M3
6/6/13,7:00:01,70,56,10,4,18,14,COLD,1,Indonesia,JDNS77,25,M18
6/7/13,8:00:01,68,71,9,19,8,-3,NORMAL,0,Australia,JDNS77,25,M8
6/8/13,9:00:01,66,69,11,18,16,-3,NORMAL,0,Turkey,AC1000,23,M16
6/9/13,10:00:01,66,59,17,17,2,7,COLD,1,France,FN39TG,27,M2
6/10/13,11:00:01,69,67,4,22,12,2,NORMAL,0,Finland,FN39TG,26,M12
6/11/13,12:00:01,67,68,11,20,5,-1,NORMAL,0,Hong Kong,ACMAX22,3,M5
6/12/13,13:00:01,69,78,14,4,2,-9,HOT,1,France,FN39TG,27,M2
6/13/13,14:00:01,68,56,9,19,20,12,COLD,1,Argentina,ACMAX22,19,M20
6/14/13,15:00:01,65,73,12,23,14,-8,HOT,1,Germany,GG1919,17,M14
6/15/13,16:00:01,70,58,1,27,12,12,COLD,1,Finland,FN39TG,26,M12
6/16/13,17:00:01,65,75,6,12,11,-10,HOT,1,Belgium,AC1000,14,M11
6/17/13,18:00:01,68,65,3,18,3,3,NORMAL,0,Brazil,JDNS77,28,M3
6/18/13,19:00:01,65,55,15,2,10,10,COLD,1,China,ACMAX22,23,M10
6/19/13,20:00:01,65,80,3,11,2,-15,HOT,1,France,FN39TG,27,M2
6/20/13,21:00:01,67,71,19,5,1,-4,NORMAL,0,USA,AC1000,25,M1
6/21/13,22:00:01,67,56,8,16,20,11,COLD,1,Argentina,ACMAX22,19,M20
6/22/13,23:00:01,68,80,12,4,4,-12,HOT,1,Finland,GG1919,17,M4
6/23/13,0:13:19,70,78,6,27,18,-8,HOT,1,Indonesia,JDNS77,25,M18
6/24/13,1:13:19,68,68,16,30,5,0,NORMAL,0,Hong Kong,ACMAX22,3,M5
6/25/13,2:13:19,69,77,13,27,12,-8,HOT,1,Finland,FN39TG,26,M12
6/26/13,3:13:19,66,75,1,30,17,-9,HOT,1,Egypt,FN39TG,11,M17
6/27/13,4:13:19,67,70,11,6,4,-3,NORMAL,0,Finland,GG1919,17,M4
6/28/13,5:13:19,67,67,10,30,19,0,NORMAL,0,Canada,GG1919,14,M19
6/29/13,6:13:19,69,76,4,25,1,-7,HOT,1,USA,AC1000,25,M1
6/30/13,7:13:19,69,72,11,23,8,-3,NORMAL,0,Australia,JDNS77,25,M8
6/1/13,8:13:19,65,74,5,5,16,-9,HOT,1,Turkey,AC1000,23,M16
6/2/13,9:13:19,66,79,4,29,7,-13,HOT,1,South Africa,FN39TG,13,M7
6/3/13,10:13:19,67,66,20,9,10,1,NORMAL,0,China,ACMAX22,23,M10
6/4/13,11:13:19,68,56,8,2,1,12,COLD,1,USA,AC1000,25,M1
6/5/13,12:13:19,66,57,3,25,11,9,COLD,1,Belgium,AC1000,14,M11
6/6/13,13:13:19,67,80,6,21,5,-13,HOT,1,Hong Kong,ACMAX22,3,M5
6/7/13,14:13:19,68,67,18,5,20,1,NORMAL,0,Argentina,ACMAX22,19,M20
6/8/13,15:13:19,65,71,20,13,1,-6,HOT,1,USA,AC1000,25,M1
6/9/13,16:13:19,69,74,4,28,1,-5,NORMAL,0,USA,AC1000,25,M1
6/10/13,17:13:19,68,60,7,1,10,8,COLD,1,China,ACMAX22,23,M10
6/11/13,18:13:19,69,80,17,12,19,-11,HOT,1,Canada,GG1919,14,M19
6/12/13,19:13:19,70,71,20,9,14,-1,NORMAL,0,Germany,GG1919,17,M14
6/13/13,20:13:19,66,71,12,18,17,-5,NORMAL,0,Egypt,FN39TG,11,M17
6/14/13,21:13:19,65,73,10,28,15,-8,HOT,1,Israel,ACMAX22,19,M15
6/15/13,22:13:19,70,56,11,2,7,14,COLD,1,South Africa,FN39TG,13,M7
6/16/13,23:13:19,70,63,6,17,16,7,COLD,1,Turkey,AC1000,23,M16
6/17/13,0:43:51,66,75,4,21,5,-9,HOT,1,Hong Kong,ACMAX22,3,M5
6/18/13,1:43:51,70,76,4,6,8,-6,HOT,1,Australia,JDNS77,25,M8
6/19/13,2:43:51,65,55,13,7,13,10,COLD,1,Saudi Arabia,JDNS77,25,M13
6/20/13,3:43:51,66,64,7,11,11,2,NORMAL,0,Belgium,AC1000,14,M11
6/21/13,4:43:51,70,79,5,1,13,-9,HOT,1,Saudi Arabia,JDNS77,25,M13
6/22/13,5:43:51,66,69,5,9,13,-3,NORMAL,0,Saudi Arabia,JDNS77,25,M13
6/23/13,6:43:51,70,57,11,17,20,13,COLD,1,Argentina,ACMAX22,19,M20
6/24/13,7:43:51,68,57,13,10,10,11,COLD,1,China,ACMAX22,23,M10
6/25/13,8:43:51,67,77,16,3,1,-10,HOT,1,USA,AC1000,25,M1
6/26/13,9:43:51,68,77,6,10,8,-9,HOT,1,Australia,JDNS77,25,M8
6/27/13,10:43:51,65,71,5,7,16,-6,HOT,1,Turkey,AC1000,23,M16
6/28/13,11:43:51,68,77,19,18,3,-9,HOT,1,Brazil,JDNS77,28,M3
6/29/13,12:43:51,69,65,1,30,16,4,NORMAL,0,Turkey,AC1000,23,M16
6/30/13,13:43:51,67,73,1,20,15,-6,HOT,1,Israel,ACMAX22,19,M15
6/1/13,14:43:51,68,71,11,20,18,-3,NORMAL,0,Indonesia,JDNS77,25,M18
6/2/13,15:43:51,68,62,3,12,16,6,COLD,1,Turkey,AC1000,23,M16
6/3/13,16:43:51,69,74,2,29,6,-5,NORMAL,0,Singapore,AC1000,9,M6
6/4/13,17:43:51,66,80,1,8,17,-14,HOT,1,Egypt,FN39TG,11,M17
6/5/13,18:43:51,68,57,8,1,17,11,COLD,1,Egypt,FN39TG,11,M17
6/6/13,19:43:51,65,57,6,1,5,8,COLD,1,Hong Kong,ACMAX22,3,M5
6/7/13,20:43:51,70,58,17,16,4,12,COLD,1,Finland,GG1919,17,M4
6/8/13,21:43:51,66,63,10,21,16,3,NORMAL,0,Turkey,AC1000,23,M16
6/9/13,22:43:51,68,71,8,14,4,-3,NORMAL,0,Finland,GG1919,17,M4
6/10/13,23:43:51,70,75,5,28,18,-5,NORMAL,0,Indonesia,JDNS77,25,M18
6/11/13,0:13:20,70,74,13,13,7,-4,NORMAL,0,South Africa,FN39TG,13,M7
6/12/13,1:13:20,69,58,1,11,20,11,COLD,1,Argentina,ACMAX22,19,M20
6/13/13,2:13:20,65,62,17,5,17,3,NORMAL,0,Egypt,FN39TG,11,M17
6/14/13,3:13:20,67,56,15,16,7,11,COLD,1,South Africa,FN39TG,13,M7
6/15/13,4:13:20,68,58,3,26,16,10,COLD,1,Turkey,AC1000,23,M16
6/16/13,5:13:20,68,70,4,16,1,-2,NORMAL,0,USA,AC1000,25,M1
6/17/13,6:13:20,67,63,15,26,14,4,NORMAL,0,Germany,GG1919,17,M14
6/18/13,7:13:20,67,63,11,9,10,4,NORMAL,0,China,ACMAX22,23,M10
6/19/13,8:13:20,68,58,1,24,9,10,COLD,1,Mexico,GG1919,11,M9
6/20/13,9:13:20,69,59,1,8,13,10,COLD,1,Saudi Arabia,JDNS77,25,M13
6/21/13,10:13:20,65,60,7,16,14,5,NORMAL,0,Germany,GG1919,17,M14
6/22/13,11:13:20,66,65,4,9,19,1,NORMAL,0,Canada,GG1919,14,M19
6/23/13,12:13:20,66,80,2,9,6,-14,HOT,1,Singapore,AC1000,9,M6
6/24/13,13:13:20,66,80,5,15,17,-14,HOT,1,Egypt,FN39TG,11,M17
6/25/13,14:13:20,68,77,14,28,4,-9,HOT,1,Finland,GG1919,17,M4
6/26/13,15:13:20,65,66,11,10,4,-1,NORMAL,0,Finland,GG1919,17,M4
6/27/13,16:13:20,69,59,2,4,18,10,COLD,1,Indonesia,JDNS77,25,M18
6/28/13,17:13:20,67,65,12,8,16,2,NORMAL,0,Turkey,AC1000,23,M16
6/29/13,18:13:20,65,63,17,22,16,2,NORMAL,0,Turkey,AC1000,23,M16
6/30/13,19:13:20,68,64,2,21,6,4,NORMAL,0,Singapore,AC1000,9,M6
6/1/13,20:13:20,70,67,4,5,14,3,NORMAL,0,Germany,GG1919,17,M14
6/2/13,21:13:20,65,68,7,19,18,-3,NORMAL,0,Indonesia,JDNS77,25,M18
6/3/13,22:13:20,65,66,4,10,11,-1,NORMAL,0,Belgium,AC1000,14,M11
6/4/13,23:13:20,66,80,1,23,4,-14,HOT,1,Finland,GG1919,17,M4
6/5/13,0:33:07,69,59,13,23,16,10,COLD,1,Turkey,AC1000,23,M16
6/6/13,1:33:07,69,71,16,12,5,-2,NORMAL,0,Hong Kong,ACMAX22,3,M5
6/7/13,2:33:07,65,62,7,12,1,3,NORMAL,0,USA,AC1000,25,M1
6/8/13,3:33:07,68,55,6,27,12,13,COLD,1,Finland,FN39TG,26,M12
6/9/13,4:33:07,68,71,2,5,5,-3,NORMAL,0,Hong Kong,ACMAX22,3,M5
6/10/13,5:33:07,65,68,19,19,16,-3,NORMAL,0,Turkey,AC1000,23,M16
6/11/13,6:33:07,68,71,15,2,2,-3,NORMAL,0,France,FN39TG,27,M2
6/12/13,7:33:07,66,77,14,27,16,-11,HOT,1,Turkey,AC1000,23,M16
6/13/13,8:33:07,66,64,15,27,12,2,NORMAL,0,Finland,FN39TG,26,M12
6/14/13,9:33:07,65,56,4,6,16,9,COLD,1,Turkey,AC1000,23,M16
6/15/13,10:33:07,69,61,14,13,19,8,COLD,1,Canada,GG1919,14,M19
6/16/13,11:33:07,69,65,9,6,3,4,NORMAL,0,Brazil,JDNS77,28,M3
6/17/13,12:33:07,69,64,2,26,19,5,NORMAL,0,Canada,GG1919,14,M19
6/18/13,13:33:07,68,56,2,7,13,12,COLD,1,Saudi Arabia,JDNS77,25,M13
6/19/13,14:33:07,68,73,16,19,9,-5,NORMAL,0,Mexico,GG1919,11,M9
6/20/13,15:33:07,70,67,8,17,15,3,NORMAL,0,Israel,ACMAX22,19,M15
6/21/13,16:33:07,65,80,1,10,18,-15,HOT,1,Indonesia,JDNS77,25,M18
6/22/13,17:33:07,66,59,17,23,12,7,COLD,1,Finland,FN39TG,26,M12
6/23/13,18:33:07,68,77,1,27,6,-9,HOT,1,Singapore,AC1000,9,M6
6/24/13,19:33:07,67,78,13,18,2,-11,HOT,1,France,FN39TG,27,M2
6/25/13,20:33:07,66,56,5,7,17,10,COLD,1,Egypt,FN39TG,11,M17
6/26/13,21:33:07,67,59,20,27,19,8,COLD,1,Canada,GG1919,14,M19
6/27/13,22:33:07,66,80,16,12,3,-14,HOT,1,Brazil,JDNS77,28,M3
6/28/13,23:33:07,66,63,1,8,14,3,NORMAL,0,Germany,GG1919,17,M14
6/29/13,0:00:01,70,68,5,6,14,2,NORMAL,0,Germany,GG1919,17,M14
6/30/13,1:00:01,67,67,15,26,3,0,NORMAL,0,Brazil,JDNS77,28,M3
6/1/13,2:00:01,67,72,19,7,8,-5,NORMAL,0,Australia,JDNS77,25,M8
6/2/13,3:00:01,69,69,9,5,7,0,NORMAL,0,South Africa,FN39TG,13,M7
6/3/13,4:00:01,70,58,9,24,20,12,COLD,1,Argentina,ACMAX22,19,M20
6/4/13,5:00:01,65,65,9,24,12,0,NORMAL,0,Finland,FN39TG,26,M12
6/5/13,6:00:01,69,79,11,23,11,-10,HOT,1,Belgium,AC1000,14,M11
6/6/13,7:00:01,66,78,3,29,15,-12,HOT,1,Israel,ACMAX22,19,M15
6/7/13,8:00:01,66,63,8,17,11,3,NORMAL,0,Belgium,AC1000,14,M11
6/8/13,9:00:01,69,59,11,5,11,10,COLD,1,Belgium,AC1000,14,M11
6/9/13,10:00:01,65,55,3,18,15,10,COLD,1,Israel,ACMAX22,19,M15
6/10/13,11:00:01,69,71,4,14,17,-2,NORMAL,0,Egypt,FN39TG,11,M17
6/11/13,12:00:01,69,67,4,9,3,2,NORMAL,0,Brazil,JDNS77,28,M3
6/12/13,13:00:01,69,75,5,27,5,-6,HOT,1,Hong Kong,ACMAX22,3,M5
6/13/13,14:00:01,69,67,1,13,15,2,NORMAL,0,Israel,ACMAX22,19,M15
6/14/13,15:00:01,65,62,14,19,14,3,NORMAL,0,Germany,GG1919,17,M14
6/15/13,16:00:01,69,58,7,12,3,11,COLD,1,Brazil,JDNS77,28,M3
6/16/13,17:00:01,68,75,8,17,16,-7,HOT,1,Turkey,AC1000,23,M16
6/17/13,18:00:01,65,69,19,10,13,-4,NORMAL,0,Saudi Arabia,JDNS77,25,M13
6/18/13,19:00:01,70,80,6,25,13,-10,HOT,1,Saudi Arabia,JDNS77,25,M13
6/19/13,20:00:01,66,55,1,15,13,11,COLD,1,Saudi Arabia,JDNS77,25,M13
6/20/13,21:00:01,66,78,8,1,2,-12,HOT,1,France,FN39TG,27,M2
6/21/13,22:00:01,65,74,1,28,2,-9,HOT,1,France,FN39TG,27,M2
6/22/13,23:00:01,66,77,1,2,8,-11,HOT,1,Australia,JDNS77,25,M8
6/23/13,0:13:19,67,78,17,23,2,-11,HOT,1,France,FN39TG,27,M2
6/24/13,1:13:19,68,68,20,3,1,0,NORMAL,0,USA,AC1000,25,M1
6/25/13,2:13:19,69,66,18,12,9,3,NORMAL,0,Mexico,GG1919,11,M9
6/26/13,3:13:19,67,57,5,10,13,10,COLD,1,Saudi Arabia,JDNS77,25,M13
6/27/13,4:13:19,70,75,17,17,15,-5,NORMAL,0,Israel,ACMAX22,19,M15
6/28/13,5:13:19,67,55,15,30,15,12,COLD,1,Israel,ACMAX22,19,M15
6/29/13,6:13:19,65,67,17,8,5,-2,NORMAL,0,Hong Kong,ACMAX22,3,M5
6/30/13,7:13:19,65,56,1,7,1,9,COLD,1,USA,AC1000,25,M1
6/1/13,8:13:19,67,78,7,14,18,-11,HOT,1,Indonesia,JDNS77,25,M18
6/2/13,9:13:19,67,59,8,16,20,8,COLD,1,Argentina,ACMAX22,19,M20
